"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","MEASURE_2 error","Operational"
"79","403.90291620773377","94.56663510458765","0.01123046875","0.01220703125","0.01025390625","2280","0.00019922313023562852","32","0.00019922313023562852","0","0.00019922313023562852","0.00019922313023562852","93:0.001564505595411575;73:0.0016395376739387346","93:68;73:68","93:0.0012847868279451669;73:0.001213337818024074","0.01123046875","0.005859375","Yes"
"80","301.94168967298","250.89231196826242","0.004150390625","0.005859375","0.00244140625","2280","0.00024909053973330936","32","0.00024909053973330936","0","0.00024909053973330936","0.00024909053973330936","81:0.0015257634318270874","81:68","81:0.0012585711024752089","0.004150390625","0.09033203125","Yes"
"81","261.6357951884909","265.7503103938164","0.005859375","0.01025390625","0.00146484375","2280","0.00013324284151353572","32","0.00013324284151353572","0","0.00013324284151353572","0.00013324284151353572","80:0.0015257634318270874;82:0.0012195051982446803;76:0.0019014643808524523","80:68;82:68;76:68","80:0.0012585711024752089;82:0.001840214778985827;76:0.0016327696655465962","0.005859375","0.01025390625","Yes"
"82","261.26103718594226","204.2187577263308","0.003662109375","0.005859375","0.00146484375","2280","0.00014877900920685897","32","0.00014877900920685897","0","0.00014877900920685897","0.00014877900920685897","81:0.0012195051982446803;83:0.0011068392792608905","81:68;83:68","81:0.001840214778985827;83:0.0010836147598703438","0.003662109375","0.287109375","Yes"
"83","390.1798829322426","277.08275990029","0.013916015625","0.00634765625","0.021484375","2280","0.00015063816930625253","32","0.00015063816930625253","0","0.00015063816930625253","0.00015063816930625253","96:0.0019702645266789776;82:0.0011068392792608905;84:0.00267885102592777","96:68;82:68;84:68","96:0.0014120831753638707;82:0.0010836147598703438;84:0.001860189718354055","0.013916015625","0.014892578125","Yes"
"84","317.89114725770014","78.29785787533613","0.012451171875","0.0126953125","0.01220703125","2280","0.0005428301711544683","32","0.0005428301711544683","0","0.0005428301711544683","0.0005428301711544683","83:0.00267885102592777;85:0.003274192420377464","83:68;85:68","83:0.001860189718354055;85:0.0029499589188725084","0.012451171875","0.01220703125","Yes"
"85","225.0569359999065","128.7110319591267","0.011962890625","0.01513671875","0.0087890625","2280","0.00031016539046514415","32","0.00031016539046514415","0","0.00031016539046514415","0.00031016539046514415","77:0.0023449625521094197;86:0.002771665783098204;84:0.003274192420377464","77:68;86:68;84:68","77:0.0023751423419666184;86:0.002580042692369555;84:0.0029499589188725084","0.011962890625","0.008056640625","Yes"
"86","170.13104138514328","21.008994630375703","0.0048828125","0.00927734375","0.00048828125","2280","0.00034743122591668525","32","0.00034743122591668525","0","0.00034743122591668525","0.00034743122591668525","85:0.002771665783098204;87:0.002504516752081909","85:68;87:68","85:0.002580042692369555;87:0.004579105002418399","0.0048828125","0.00390625","Yes"
"87","125.30065196400176","80.41995830000943","0.0068359375","0.01318359375","0.00048828125","2280","0.0002924178058153893","32","0.0002924178058153893","0","0.0002924178058153893","0.0002924178058153893","86:0.002504516752081909;88:0.0018890477916294057;97:0.0017682663756004857","86:68;88:68;97:68","86:0.004579105002418399;88:0.0021946756102312615;97:0.0019394063153133079","0.0068359375","0.003662109375","Yes"
"88","254.9345942014428","11.906825791888018","0.00634765625","0.0068359375","0.005859375","2280","0.00017124050554839963","32","0.00017124050554839963","0","0.00017124050554839963","0.00017124050554839963","87:0.0018890477916294057;89:0.0021950860773561343","87:68;89:68","87:0.0021946756102312615;89:0.001541128451833823","0.00634765625","0.007080078125","Yes"
"89","338.1461659137104","184.0089393144948","0.00830078125","0.00634765625","0.01025390625","2280","0.00020136312090850543","32","0.00020136312090850543","0","0.00020136312090850543","0.00020136312090850543","90:0.0018933392646364455;88:0.0021950860773561343;78:0.0020004389848644055","90:68;88:68;78:68","90:0.0013995847521099392;88:0.001541128451833823;78:0.001583602939029649","0.00830078125","0.00439453125","Yes"
"90","175.63906750844492","143.79425051336884","0.00341796875","0.0048828125","0.001953125","2280","0.00015869009412161517","32","0.00015869009412161517","0","0.00015869009412161517","0.00015869009412161517","89:0.0018933392646364455;91:0.0024481176989069875","89:68;91:68","89:0.0013995847521099392;91:0.001861957378359258","0.00341796875","0.006103515625","Yes"
"91","274.83736803522436","132.00771653881827","0.006103515625","0.0087890625","0.00341796875","2280","0.00020454507290085385","32","0.00020454507290085385","0","0.00020454507290085385","0.00020454507290085385","98:0.0022415179673634933;90:0.0024481176989069875;92:0.0025494617155396304","98:68;90:68;92:68","98:0.0022738572945311675;90:0.001861957378359258;92:0.0026463752148136177","0.006103515625","0.005126953125","Yes"
"92","275.25963438796794","264.60990344029676","0.039794921875","0.021484375","0.05810546875","2280","0.00012853899735159542","32","0.00012853899735159542","0","0.00012853899735159542","0.00012853899735159542","91:0.0025494617155396304;93:0.0029478304720778614","91:68;93:68","91:0.0026463752148136177;93:0.0022454670858604586","0.039794921875","0.074951171875","Yes"
"93","291.37825781435555","161.7740064358706","0.00732421875","0.0048828125","0.009765625","2280","0.00020808007989525225","32","0.00020808007989525225","0","0.00020808007989525225","0.00020808007989525225","94:0.00268521862529722;79:0.001564505595411575;92:0.0029478304720778614","94:68;79:68;92:68","94:0.001837177434517473;79:0.0012847868279451669;92:0.0022454670858604586","0.00732421875","0.021240234375","Yes"
"94","224.264395304988","189.8174336803603","0.027099609375","0.02587890625","0.0283203125","2280","0.00013735894820302168","32","0.00013735894820302168","0","0.00013735894820302168","0.00013735894820302168","93:0.00268521862529722;95:0.0012627879873203518","93:68;95:68","93:0.001837177434517473;95:0.0016663226931763198","0.027099609375","0.01806640625","Yes"
"95","392.84476766443163","492.94483916923144","0.008544921875","0.0068359375","0.01025390625","2280","0.00018338983562384426","32","0.00018338983562384426","0","0.00018338983562384426","0.00018338983562384426","99:0.011537516100291079;94:0.0012627879873203518","99:68;94:68","99:0.012497595062028272;94:0.0016663226931763198","0.008544921875","0.011962890625","Yes"
"96","206.35381343972526","133.91920356966827","0.114990234375","0.04248046875","0.1875","2280","0.00014406370857161942","32","0.00014406370857161942","0","0.00014406370857161942","0.00014406370857161942","83:0.0019702645266789776;103:0.0011497561599652095","83:68;103:68","83:0.0014120831753638707;103:0.0011354012098969968","0.114990234375","0.182373046875","Yes"
"97","225.9685815663583","48.87762974485556","0.00537109375","0.0078125","0.0029296875","2280","0.00012946729669455795","32","0.00012946729669455795","0","0.00012946729669455795","0.00012946729669455795","87:0.0017682663756004857;107:0.001208019045935066","87:68;107:68","87:0.0019394063153133079;107:0.0011743795965711568","0.00537109375","0.0048828125","Yes"
"98","159.01271578122206","56.81447779250286","0.006591796875","0.0068359375","0.00634765625","2280","0.00028559121335166096","32","0.00028559121335166096","0","0.00028559121335166096","0.00028559121335166096","91:0.0022415179673634933;111:0.0024648811721322827","91:68;111:68","91:0.0022738572945311675;111:0.0015436791337718192","0.006591796875","0.016357421875","Yes"
"99","299.0301012357754","192.88161981501574","0.043212890625","0.03955078125","0.046875","2280","0.00022867186691167573","32","0.00022867186691167573","0","0.00022867186691167573","0.00022867186691167573","115:0.01726523149413922;95:0.011537516100291079","115:68;95:68","115:0.01859245596378306;95:0.012497595062028272","0.043212890625","0.049072265625","Yes"
"100","175.746862103669","150.56368193734707","0.00341796875","0.00537109375","0.00146484375","2280","0.00025639043560010254","32","0.00025639043560010254","0","0.00025639043560010254","0.00025639043560010254","101:0.0017129357153245484","101:68","101:0.001932670939624792","0.00341796875","0.022705078125","Yes"
"101","326.9532292727199","227.8838065655717","0.01904296875","0.0322265625","0.005859375","2280","0.00013302668036448584","32","0.00013302668036448584","0","0.00013302668036448584","0.00013302668036448584","100:0.0017129357153245484;116:0.0014102717352881822;102:0.0011879082261379292","100:68;116:68;102:68","100:0.001932670939624792;116:0.0014486964853637763;102:0.001476741317574054","0.01904296875","0.015380859375","Yes"
"102","237.47555889452346","178.20118809728018","0.34716796875","0.62060546875","0.07373046875","2280","0.00018386030962187219","32","0.00018386030962187219","0","0.00018386030962187219","0.00018386030962187219","101:0.0011879082261379292","101:68;103:68","101:0.001476741317574054;103:0.001960262768448129","0.34716796875","0.4921875","Yes"
"103","323.8070627352465","91.73344356111683","0.00537109375","0.005859375","0.0048828125","2280","0.00027844617772223776","32","0.00027844617772223776","0","0.00027844617772223776","0.00027844617772223776","104:0.0021025360298583817;96:0.0011497561599652095","104:68;96:68;102:68","104:0.0011401530000657578;96:0.0011354012098969968;102:0.001960262768448129","0.00537109375","0.009033203125","Yes"
"104","245.38594374583965","342.9544300036176","0.004638671875","0.005859375","0.00341796875","2280","0.000571381938922155","32","0.000571381938922155","0","0.000571381938922155","0.000571381938922155","103:0.0021025360298583817;105:0.0014149461955202391","103:68;105:68","103:0.0011401530000657578;105:0.0013562781969335136","0.004638671875","0.006591796875","Yes"
"105","172.7825828053384","154.06639006866263","0.00390625","0.00537109375","0.00244140625","2280","0.0001474103615581418","32","0.0001474103615581418","0","0.0001474103615581418","0.0001474103615581418","104:0.0014149461955202391;106:0.0012115441521663162;117:0.0009211684398982012","104:68;106:68;117:68","104:0.0013562781969335136;106:0.0012738041013026224;117:0.001179005783968734","0.00390625","0.004150390625","Yes"
"106","132.91823920518308","175.6337755003388","0.006591796875","0.01025390625","0.0029296875","2280","0.00031207393472752466","32","0.00031207393472752466","0","0.00031207393472752466","0.00031207393472752466","107:0.0025039260620759174;105:0.0012115441521663162","107:68;105:68","107:0.002404566853719009;105:0.0012738041013026224","0.006591796875","0.0048828125","Yes"
"107","281.3793550325497","272.07757067306613","0.00732421875","0.00341796875","0.01123046875","2280","0.00014862178433739943","32","0.00014862178433739943","0","0.00014862178433739943","0.00014862178433739943","106:0.0025039260620759174;108:0.001637834341119443;97:0.001208019045935066","106:68;108:68;97:68","106:0.002404566853719009;108:0.0013816274765935388;97:0.0011743795965711568","0.00732421875","0.012939453125","Yes"
"108","204.23933695360898","140.349945987453","0.008544921875","0.013671875","0.00341796875","2280","0.0004539038480160691","32","0.0004539038480160691","0","0.0004539038480160691","0.0004539038480160691","107:0.001637834341119443;109:0.001307741942546653","107:68;109:68","107:0.0013816274765935388;109:0.0016060240367584133","0.008544921875","0.00634765625","Yes"
"109","248.53634480567175","224.4184774578066","0.00537109375","0.00439453125","0.00634765625","2280","0.00016540766608561815","32","0.00016540766608561815","0","0.00016540766608561815","0.00016540766608561815","108:0.001307741942546653;110:0.0017036644520954103;118:0.003513458888759008","108:68;110:68;118:68","108:0.0016060240367584133;110:0.0015467123178525555;118:0.0021752805906545547","0.00537109375","0.003662109375","Yes"
"110","193.00314721187493","112.23235901281298","0.004150390625","0.0068359375","0.00146484375","2280","0.0002678851313910683","32","0.0002678851313910683","0","0.0002678851313910683","0.0002678851313910683","109:0.0017036644520954103;111:0.0016878331408763658","109:68;111:68","109:0.0015467123178525555;111:0.0015480837902007438","0.004150390625","0.00390625","Yes"
"111","373.83650173809076","208.3158005534075","0.025390625","0.005859375","0.044921875","2280","0.0001412008764636893","32","0.0001412008764636893","0","0.0001412008764636893","0.0001412008764636893","110:0.0016878331408763658;98:0.0024648811721322827","112:68;110:68;98:68","112:0.07582240297189788;110:0.0015480837902007438;98:0.0015436791337718192","0.025390625","0.041015625","Yes"
"112","187.819144813614","260.6305200186602","0.402099609375","0.7529296875","0.05126953125","2280","","32","","0","","","","111:68;113:68","111:0.07582240297189788","0.402099609375","0.392578125","Yes"
"113","174.234144880348","84.9412143814831","0.1796875","0.16943359375","0.18994140625","2280","","32","","0","","","119:0.011640484815734958;114:0.008214606043400186","119:68;112:68;114:68","","0.1796875","0.191162109375","Yes"
"114","267.4454894839947","32.022676296980485","0.025146484375","0.025390625","0.02490234375","2280","0.00015170213272707703","32","0.00015170213272707703","0","0.00015170213272707703","0.00015170213272707703","115:0.0063456582756620805;113:0.008214606043400186","115:68;113:68","115:0.0043466270549833985","0.025146484375","0.01416015625","Yes"
"115","338.63436452048956","13.45847798171507","0.0166015625","0.021484375","0.01171875","2280","0.00042253614760417947","32","0.00042253614760417947","0","0.00042253614760417947","0.00042253614760417947","99:0.01726523149413922;114:0.0063456582756620805","99:68;114:68","99:0.01859245596378306;114:0.0043466270549833985","0.0166015625","0.01708984375","Yes"
"116","234.7770551426509","304.4581841026896","0.0244140625","0.046875","0.001953125","2280","0.00025020176130457724","32","0.00025020176130457724","0","0.00025020176130457724","0.00025020176130457724","101:0.0014102717352881822;121:0.012313503964432065","101:68;121:68","101:0.0014486964853637763;121:0.017400386125304562","0.0244140625","0.03173828125","Yes"
"117","291.88025711590444","227.51608141094346","0.01220703125","0.01904296875","0.00537109375","2280","0.00021996252511628724","32","0.00021996252511628724","0","0.00021996252511628724","0.00021996252511628724","105:0.0009211684398982012;125:0.0014088820868018992","105:68;125:68","105:0.001179005783968734;125:0.0012882051237260994","0.01220703125","0.001708984375","Yes"
"118","307.8055092174731","158.75812777203868","0.00341796875","0.00439453125","0.00244140625","2280","0.00017296065246259927","32","0.00017296065246259927","0","0.00017296065246259927","0.00017296065246259927","109:0.003513458888759008;129:0.0018592046143579288","109:68;129:68","109:0.0021752805906545547;129:0.00160115821159304","0.00341796875","0.00146484375","Yes"
"119","202.21260299883775","153.40024635619505","0.04736328125","0.03759765625","0.05712890625","2280","0.00027606370944774383","32","0.00027606370944774383","0","0.00027606370944774383","0.00027606370944774383","113:0.011640484815734958;133:0.10297536162248284","113:68;133:68","133:0.023819875847959943","0.04736328125","0.032958984375","Yes"
"120","248.6832136675174","147.26060383840894","0.017333984375","0.02685546875","0.0078125","2280","0.002437185310425077","32","0.002437185310425077","0","0.002437185310425077","0.002437185310425077","","121:68","","0.017333984375","0.005615234375","Yes"
"121","199.770155170285","125.97579244492572","0.009521484375","0.009765625","0.00927734375","2280","0.00043777784723562056","32","0.00043777784723562056","0","0.00043777784723562056","0.00043777784723562056","122:0.012863573372757009;116:0.012313503964432065","120:68;122:68;116:68","122:0.017314249029776102;116:0.017400386125304562","0.009521484375","0.007080078125","Yes"
"122","272.39944491860933","267.5732789781414","0.0078125","0.01025390625","0.00537109375","2280","0.0009141454784889913","32","0.0009141454784889913","0","0.0009141454784889913","0.0009141454784889913","121:0.012863573372757009;123:0.001961457047183507","121:68;123:68","121:0.017314249029776102;123:0.0015821709699231912","0.0078125","0.0107421875","Yes"
"123","197.46270019673227","18.253037352644785","0.0078125","0.0078125","0.0078125","2280","0.00033135145968224785","32","0.00033135145968224785","0","0.00033135145968224785","0.00033135145968224785","136:0.0015929842752663292;124:0.0010721938469626935;122:0.001961457047183507","136:68;124:68;122:68","136:0.0012371712787555555;124:0.0015306874923783076;122:0.0015821709699231912","0.0078125","0.005859375","Yes"
"124","209.63404944268294","146.6124957261848","0.012451171875","0.015625","0.00927734375","2280","0.00018714061035155098","32","0.00018714061035155098","0","0.00018714061035155098","0.00018714061035155098","123:0.0010721938469626935;125:0.0012063133796838266","123:68;125:68","123:0.0015306874923783076;125:0.0014422990365916266","0.012451171875","0.009765625","Yes"
"125","213.1048461256881","182.75355484091767","0.04443359375","0.03662109375","0.05224609375","2280","0.0002113384863482256","32","0.0002113384863482256","0","0.0002113384863482256","0.0002113384863482256","117:0.0014088820868018992;124:0.0012063133796838266;126:0.0018007057810937865","117:68;124:68;126:68","117:0.0012882051237260994;124:0.0014422990365916266;126:0.0014594346509692324","0.04443359375","0.140625","Yes"
"126","189.9204630815445","193.3619080508065","0.005126953125","0.00634765625","0.00390625","2280","0.00023182495403477752","32","0.00023182495403477752","0","0.00023182495403477752","0.00023182495403477752","127:0.003197228640998029;125:0.0018007057810937865","127:68;125:68","127:0.0013398316025099166;125:0.0014594346509692324","0.005126953125","0.011962890625","Yes"
"127","319.87356023922484","166.5298175809855","0.12353515625","0.07421875","0.1728515625","2280","0.0008976094312471927","32","0.0008976094312471927","0","0.0008976094312471927","0.0008976094312471927","126:0.003197228640998029;128:0.004183285444697954;137:0.001994958117905621","126:68;128:68;137:68","126:0.0013398316025099166;128:0.001386711433342458;137:0.0009930646559628276","0.12353515625","0.161865234375","Yes"
"128","318.6741422456031","50.78511719933586","0.004150390625","0.00732421875","0.0009765625","2280","0.00020408740443605616","32","0.00020408740443605616","0","0.00020408740443605616","0.00020408740443605616","127:0.004183285444697954;129:0.00298833149105443","127:68;129:68","127:0.001386711433342458;129:0.001383642598834195","0.004150390625","0.0009765625","Yes"
"129","295.76828912727547","152.17631445015945","0.010986328125","0.0166015625","0.00537109375","2280","0.00023838134686151138","32","0.00023838134686151138","0","0.00023838134686151138","0.00023838134686151138","130:0.006171646551802357;128:0.00298833149105443;118:0.0018592046143579288","130:68;128:68;118:68","130:0.004055476206847125;128:0.001383642598834195;118:0.00160115821159304","0.010986328125","0.0126953125","Yes"
"130","264.46844570619726","205.5375125189116","0.018310546875","0.03271484375","0.00390625","2280","","32","","0","","","129:0.006171646551802357","129:68;131:68","129:0.004055476206847125","0.018310546875","0.02001953125","Yes"
"131","63.32911936626136","68.28780618581408","0.101318359375","0.14990234375","0.052734375","2280","0.002380445698699118","32","0.002380445698699118","0","0.002380445698699118","0.002380445698699118","132:0.043529828836016415","138:68;130:68;132:68","138:0.011610451374936298;132:0.008849922606853716","0.101318359375","0.172607421875","Yes"
"132","224.74759027473013","21.739752052124544","0.00439453125","0.00146484375","0.00732421875","2280","0.00013625294077267939","32","0.00013625294077267939","0","0.00013625294077267939","0.00013625294077267939","133:0.005302450701561684;131:0.043529828836016415","133:68;131:68","133:0.0030027086772689837;131:0.008849922606853716","0.00439453125","0.0078125","Yes"
"133","201.28354792786598","129.17602625834283","0.006103515625","0.0048828125","0.00732421875","2280","0.000320289445973025","32","0.000320289445973025","0","0.000320289445973025","0.000320289445973025","132:0.005302450701561684;134:0.0021906224232888516;119:0.10297536162248284","132:68;134:68;119:68","132:0.0030027086772689837;134:0.0015534907129053088;119:0.023819875847959943","0.006103515625","0.0068359375","Yes"
"134","270.7847327712129","179.61063605134981","0.0068359375","0.01123046875","0.00244140625","2280","0.00025916492868369834","32","0.00025916492868369834","0","0.00025916492868369834","0.00025916492868369834","133:0.0021906224232888516;135:0.0027337556400366114","133:68;135:68","133:0.0015534907129053088;135:0.002084741154404296","0.0068359375","0.00439453125","Yes"
"135","135.25064074850133","109.6891145600662","0.007080078125","0.01171875","0.00244140625","2280","0.0005740276826626214","32","0.0005740276826626214","0","0.0005740276826626214","0.0005740276826626214","134:0.0027337556400366114;139:0.002096483602314403","134:68;139:68","134:0.002084741154404296;139:0.001744108154332874","0.007080078125","0.025146484375","Yes"
"136","227.2190225353594","374.7377087753104","0.009521484375","0.01611328125","0.0029296875","2280","0.00032620056007392665","32","0.00032620056007392665","0","0.00032620056007392665","0.00032620056007392665","123:0.0015929842752663292;143:0.0015452982744867394","123:68;143:68","123:0.0012371712787555555;143:0.0013453271473170547","0.009521484375","0.005859375","Yes"
"137","338.2638337486304","13.80072035909696","0.009521484375","0.0107421875","0.00830078125","2280","0.00016062370297620265","32","0.00016062370297620265","0","0.00016062370297620265","0.00016062370297620265","147:0.0026179779883433174;127:0.001994958117905621","147:68;127:68","147:0.002153785477954362;127:0.0009930646559628276","0.009521484375","0.006591796875","Yes"
"138","317.11284208414344","118.15460906735545","0.007568359375","0.01025390625","0.0048828125","2280","0.00012485728333856612","32","0.00012485728333856612","0","0.00012485728333856612","0.00012485728333856612","151:0.0010532908657534534","151:80;131:68","151:0.0011279913422415355;131:0.011610451374936298","0.007568359375","0.009765625","Yes"
"139","153.3597717039039","18.429249954049748","0.004638671875","0.005859375","0.00341796875","2280","0.0002731288504546195","32","0.0002731288504546195","0","0.0002731288504546195","0.0002731288504546195","155:0.001308865707237955;135:0.002096483602314403","155:68;135:68","155:0.0013118407715823344;135:0.001744108154332874","0.004638671875","0.001220703125","Yes"
"140","193.03910763953473","327.6775077422018","0.010009765625","0.00830078125","0.01171875","2280","0.00017057641858617262","32","0.00017057641858617262","0","0.00017057641858617262","0.00017057641858617262","141:0.0017888547734732085","141:68","141:0.00136823996458732","0.010009765625","0.004638671875","Yes"
"141","337.76748046408755","203.17002420680976","0.00634765625","0.0078125","0.0048828125","2280","0.00013291354658504406","32","0.00013291354658504406","0","0.00013291354658504406","0.00013291354658504406","140:0.0017888547734732085;142:0.0012850407521557417","140:68;142:68","140:0.00136823996458732;142:0.0010989996202466767","0.00634765625","0.004638671875","Yes"
"142","293.53335675065216","249.93275042442656","0.0205078125","0.01318359375","0.02783203125","2280","0.0001709129877388075","32","0.0001709129877388075","0","0.0001709129877388075","0.0001709129877388075","143:0.0013117529210008583;141:0.0012850407521557417","143:68;141:68","143:0.0012290956634635752;141:0.0010989996202466767","0.0205078125","0.005615234375","Yes"
"143","336.3211267213988","47.36532681918716","0.0341796875","0.03515625","0.033203125","2280","0.0001399923629202635","32","0.0001399923629202635","0","0.0001399923629202635","0.0001399923629202635","142:0.0013117529210008583;144:0.001329285183505724;136:0.0015452982744867394","142:68;144:68;136:68","142:0.0012290956634635752;144:0.0021869725963515885;136:0.0013453271473170547","0.0341796875","0.052978515625","Yes"
"144","378.91902636596893","532.8789957494215","0.010009765625","0.00634765625","0.013671875","2280","0.00009831364496745805","32","0.00009831364496745805","0","0.00009831364496745805","0.00009831364496745805","145:0.004753054605422746;143:0.001329285183505724","145:68;143:68","145:0.006323141981778857;143:0.0021869725963515885","0.010009765625","0.0078125","Yes"
"145","231.89872524934677","118.49116169738973","0.0185546875","0.0126953125","0.0244140625","2280","0.0007592234511305099","32","0.0007592234511305099","0","0.0007592234511305099","0.0007592234511305099","144:0.004753054605422746","144:68;146:68","144:0.006323141981778857","0.0185546875","0.02880859375","Yes"
"146","","","0.5","0.49755859375","0.50244140625","2280","","32","","0","","","","145:68;147:68","","0.5","0.5","Yes"
"147","97.14886067425144","67.86521173404911","0.007568359375","0.00830078125","0.0068359375","2280","0.0009275815322698993","32","0.0009275815322698993","0","0.0009275815322698993","0.0009275815322698993","148:0.0035225265955988183;137:0.0026179779883433174","148:68;137:68;146:68","148:0.002359755432438271;137:0.002153785477954362","0.007568359375","0.010986328125","Yes"
"148","271.3678001921844","205.37464551902463","0.052978515625","0.099609375","0.00634765625","2280","0.00018807957476310282","32","0.00018807957476310282","0","0.00018807957476310282","0.00018807957476310282","147:0.0035225265955988183;149:0.002461641258236863","147:68;149:68","147:0.002359755432438271;149:0.004101317273530386","0.052978515625","0.0029296875","Yes"
"149","222.24054635575104","222.62568153592116","0.003173828125","0.00341796875","0.0029296875","2280","0.0002694312037303914","32","0.0002694312037303914","0","0.0002694312037303914","0.0002694312037303914","150:0.0025924133929042525;148:0.002461641258236863","150:68;148:68","150:0.0025914095675004523;148:0.004101317273530386","0.003173828125","0.00439453125","Yes"
"150","361.940806073814","477.0457273489678","0.018798828125","0.013671875","0.02392578125","2280","0.00034140361297330926","32","0.00034140361297330926","0","0.00034140361297330926","0.00034140361297330926","149:0.0025924133929042525;151:0.0012436953510541193","149:68;151:68","149:0.0025914095675004523;151:0.0011521870300068848","0.018798828125","0.016357421875","Yes"
"151","164.74162600067612","210.24218685798786","0.005126953125","0.0078125","0.00244140625","2280","0.00012103263916038875","32","0.00012103263916038875","0","0.00012103263916038875","0.00012103263916038875","138:0.0010532908657534534;152:0.0015171408686069088;150:0.0012436953510541193","138:80;152:68;150:68","138:0.0011279913422415355;152:0.0012728022853485954;150:0.0011521870300068848","0.005126953125","0.00390625","Yes"
"152","361.91823623455645","59.41586531837001","0.00830078125","0.0078125","0.0087890625","2280","0.00025166732613175584","32","0.00025166732613175584","0","0.00025166732613175584","0.00025166732613175584","151:0.0015171408686069088;153:0.0027648050524115564","151:68;153:68","151:0.0012728022853485954;153:0.0018740968250792744","0.00830078125","0.004638671875","Yes"
"153","320.5410885948711","167.37350701946343","0.0185546875","0.00634765625","0.03076171875","2280","0.0000815973729245674","32","0.0000815973729245674","0","0.0000815973729245674","0.0000815973729245674","152:0.0027648050524115564;154:0.0019856898416564794","152:68;154:68","152:0.0018740968250792744;154:0.0013992760909971869","0.0185546875","0.007568359375","Yes"
"154","206.93795759495703","120.93836695454844","0.001708984375","0.00146484375","0.001953125","2280","0.00028519284670844693","32","0.00028519284670844693","0","0.00028519284670844693","0.00028519284670844693","153:0.0019856898416564794;155:0.0015563875080053524","153:68;155:68","153:0.0013992760909971869;155:0.0016990095938759497","0.001708984375","0.005615234375","Yes"
"155","311.58318345170187","279.3771894136636","0.006591796875","0.00537109375","0.0078125","2280","0.00013754129001542157","32","0.00013754129001542157","0","0.00013754129001542157","0.00013754129001542157","139:0.001308865707237955;154:0.0015563875080053524","139:68;154:68","139:0.0013118407715823344;154:0.0016990095938759497","0.006591796875","0.011962890625","Yes"
