"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","MEASURE_2 error","Operational"
"79","174.68769177710612","228.40680604396667","0.00732421875","0.00732421875","0.00732421875","2200","0.00017053190717316243","32","0.00017053190717316243","0","0.00017053190717316243","0.00017053190717316243","93:0.0010749193790170752;73:0.0012863774145710771","93:68;73:68","93:0.0021786372748869576;73:0.0013796882358441398","0.00732421875","0.00341796875","Yes"
"80","193.40529885773248","331.69148313814446","0.002685546875","0.00439453125","0.0009765625","2200","0.00007406638220913148","32","0.00007406638220913148","0","0.00007406638220913148","0.00007406638220913148","81:0.0009185705955008505","81:68","81:0.0012090320175230096","0.002685546875","0.001953125","Yes"
"81","347.9461906449458","427.9424765237662","0.00537109375","0.00439453125","0.00634765625","2200","0.0001961792101765328","32","0.0001961792101765328","0","0.0001961792101765328","0.0001961792101765328","80:0.0009185705955008505;82:0.0013852706969371964;76:0.0014065366036259686","80:68;82:68;76:68","80:0.0012090320175230096;82:0.001131224719803564;76:0.0008224802996700253","0.00537109375","0.00341796875","Yes"
"82","323.6961572649558","588.6494575664185","0.003662109375","0.005859375","0.00146484375","2200","0.00013912490028531374","32","0.00013912490028531374","0","0.00013912490028531374","0.00013912490028531374","81:0.0013852706969371964;83:0.004905480613872609","81:68;83:68","81:0.001131224719803564;83:0.003673956914622939","0.003662109375","0.005859375","Yes"
"83","308.07351847947166","450.9233592357333","0.00390625","0.005859375","0.001953125","2200","0.0003750917618240146","32","0.0003750917618240146","0","0.0003750917618240146","0.0003750917618240146","96:0.004855368151391787;82:0.004905480613872609;84:0.004421930379936878","96:68;82:68;84:68","96:0.003341399483882429;82:0.003673956914622939;84:0.004153937703620297","0.00390625","0.00537109375","Yes"
"84","235.14009759341585","424.0581481745943","0.006103515625","0.009765625","0.00244140625","2200","0.00011144373319376591","32","0.00011144373319376591","0","0.00011144373319376591","0.00011144373319376591","83:0.004421930379936878;85:0.13794758038186627","83:68;85:68","83:0.004153937703620297","0.006103515625","0.002685546875","Yes"
"85","2.7205599892196997","27.443736507097928","0.226318359375","0.45166015625","0.0009765625","2200","","32","","0","","","77:0.10415566104720253;86:0.1152375694359572;84:0.13794758038186627","77:68;86:68;84:68","77:0.10206779725253787;86:0.13851693821101235","0.226318359375","0.277587890625","Yes"
"86","254.28603375198514","388.3626581482161","0.004638671875","0.00341796875","0.005859375","2200","0.00009300173038041163","32","0.00009300173038041163","0","0.00009300173038041163","0.00009300173038041163","85:0.1152375694359572;87:0.0022429333778791194","85:68;87:68","85:0.13851693821101235;87:0.0019044115216454438","0.004638671875","0.004150390625","Yes"
"87","273.9647152577974","458.4149307674672","0.004150390625","0.0068359375","0.00146484375","2200","0.00024975766644642276","32","0.00024975766644642276","0","0.00024975766644642276","0.00024975766644642276","86:0.0022429333778791194;88:0.0009942093160992538;97:0.000941546914545871","86:68;88:68;97:68","86:0.0019044115216454438;88:0.0009610021834572657;97:0.0007627396405225084","0.004150390625","0.003173828125","Yes"
"88","209.85925216866434","197.28399677707569","0.0029296875","0.00048828125","0.00537109375","2200","0.00016722049738308683","32","0.00016722049738308683","0","0.00016722049738308683","0.00016722049738308683","87:0.0009942093160992538;89:0.0012261969533182426","87:68;89:68","87:0.0009610021834572657;89:0.0014689967745018795","0.0029296875","0.00830078125","Yes"
"89","282.26854440853043","457.92025224254195","0.00634765625","0.00634765625","0.00634765625","2200","0.00011160910043579719","32","0.00011160910043579719","0","0.00011160910043579719","0.00011160910043579719","90:0.001076141260959118;88:0.0012261969533182426;78:0.001116095142609741","90:88;88:68;78:68","90:0.0009232498600917349;88:0.0014689967745018795;78:0.0013566859811318388","0.00634765625","0.004150390625","Yes"
"90","83.92500954604765","102.53253879186262","0.00537109375","0.00390625","0.0068359375","2200","0.00013017944407955526","32","0.00013017944407955526","0","0.00013017944407955526","0.00013017944407955526","89:0.001076141260959118;91:0.001912702449473641","89:88;91:68","89:0.0009232498600917349;91:0.0010768494889437097","0.00537109375","0.005126953125","Yes"
"91","312.2916654028009","408.88404228627286","0.003173828125","0.00439453125","0.001953125","2200","0.00004893697006437949","32","0.00004893697006437949","0","0.00004893697006437949","0.00004893697006437949","98:0.0008376116500621034;90:0.001912702449473641;92:0.0007149941569222495","98:68;90:68;92:68","98:0.001129921597828154;90:0.0010768494889437097;92:0.0010045782663564151","0.003173828125","0.003173828125","Yes"
"92","339.43355142127035","401.9197981805439","0.0068359375","0.00439453125","0.00927734375","2200","0.00011616773537452362","32","0.00011616773537452362","0","0.00011616773537452362","0.00011616773537452362","91:0.0007149941569222495;93:0.0007566951346960615","91:68;93:68","91:0.0010045782663564151;93:0.0009882113202258624","0.0068359375","0.006103515625","Yes"
"93","388.8458074682996","496.54942642865126","0.01123046875","0.0029296875","0.01953125","2200","0.00017840896790243153","32","0.00017840896790243153","0","0.00017840896790243153","0.00017840896790243153","94:0.0015900553880095203;79:0.0010749193790170752;92:0.0007566951346960615","94:68;79:68;92:68","94:0.0018670194806018892;79:0.0021786372748869576;92:0.0009882113202258624","0.01123046875","0.0107421875","Yes"
"94","221.36032361626832","257.38348368818447","0.004150390625","0.00537109375","0.0029296875","2200","0.0001792053025629315","32","0.0001792053025629315","0","0.0001792053025629315","0.0001792053025629315","93:0.0015900553880095203;95:0.0013538411818155571","93:68;95:68","93:0.0018670194806018892;95:0.0009632907173527383","0.004150390625","0.073974609375","Yes"
"95","285.02139032133374","384.70603285055967","0.00390625","0.00341796875","0.00439453125","2200","0.0001925862768170057","32","0.0001925862768170057","0","0.0001925862768170057","0.0001925862768170057","99:0.0012424792748416402;94:0.0013538411818155571","99:68;94:68","99:0.0009541013087933092;94:0.0009632907173527383","0.00390625","0.001220703125","Yes"
"96","349.94500526754194","392.1634184170343","0.0078125","0.00830078125","0.00732421875","2200","0.00014011099967554312","32","0.00014011099967554312","0","0.00014011099967554312","0.00014011099967554312","83:0.004855368151391787;103:0.0019440908716258365","83:68;103:68","83:0.003341399483882429;103:0.0019358632654652985","0.0078125","0.0087890625","Yes"
"97","290.1613466677371","392.18541416701976","0.00537109375","0.0068359375","0.00390625","2200","0.0001263761256188076","32","0.0001263761256188076","0","0.0001263761256188076","0.0001263761256188076","87:0.000941546914545871;107:0.002132634932203642","87:68;107:68","87:0.0007627396405225084;107:0.0009978677768584243","0.00537109375","0.021240234375","Yes"
"98","315.6370544147659","493.06984066078684","0.01025390625","0.0126953125","0.0078125","2200","0.00016396805062564174","32","0.00016396805062564174","0","0.00016396805062564174","0.00016396805062564174","91:0.0008376116500621034;111:0.0010760686286183097","91:68;111:68","91:0.001129921597828154;111:0.0009416286260989781","0.01025390625","0.011962890625","Yes"
"99","262.2972470911846","384.5967327166498","0.00830078125","0.00390625","0.0126953125","2200","0.00009165421485307666","32","0.00009165421485307666","0","0.00009165421485307666","0.00009165421485307666","115:0.0009500791351838012;95:0.0012424792748416402","115:68;95:68","115:0.0008812975852585114;95:0.0009541013087933092","0.00830078125","0.006103515625","Yes"
"100","228.01717607605875","369.30576583348795","0.00537109375","0.00537109375","0.00537109375","2200","0.00019670721771041443","32","0.00019670721771041443","0","0.00019670721771041443","0.00019670721771041443","101:0.002841894688255242","101:68","101:0.0027523706619531907","0.00537109375","0.008056640625","Yes"
"101","354.2295700777408","449.1195318270437","0.005615234375","0.005859375","0.00537109375","2200","0.0004109216273664343","32","0.0004109216273664343","0","0.0004109216273664343","0.0004109216273664343","100:0.002841894688255242;116:0.002744942041744136;102:0.006923167502831229","100:68;116:68;102:68","100:0.0027523706619531907;116:0.0030956223999444588;102:0.007683308836480246","0.005615234375","0.0068359375","Yes"
"102","305.6889004418143","458.5811031085899","0.00634765625","0.01123046875","0.00146484375","2200","0.00020846742280567613","32","0.00020846742280567613","0","0.00020846742280567613","0.00020846742280567613","101:0.006923167502831229;103:0.0011694650417523045","101:68;103:68","101:0.007683308836480246;103:0.0014649222608340007","0.00634765625","0.00439453125","Yes"
"103","389.1689136843888","557.7206845766983","0.005859375","0.0087890625","0.0029296875","2200","0.00014722020487217585","32","0.00014722020487217585","0","0.00014722020487217585","0.00014722020487217585","104:0.0019457259353729828;96:0.0019440908716258365;102:0.0011694650417523045","104:68;96:68;102:68","104:0.0013188213086632872;96:0.0019358632654652985;102:0.0014649222608340007","0.005859375","0.005126953125","Yes"
"104","335.4352300310943","548.8982511001338","0.0078125","0.0048828125","0.0107421875","2200","0.00039727013178353804","32","0.00039727013178353804","0","0.00039727013178353804","0.00039727013178353804","103:0.0019457259353729828;105:0.0011479498715909198","103:68;105:68","103:0.0013188213086632872;105:0.0010574070390726442","0.0078125","0.019775390625","Yes"
"105","369.42938787538384","391.74991629818715","0.005126953125","0.00244140625","0.0078125","2200","0.00007802616212568362","32","0.00007802616212568362","0","0.00007802616212568362","0.00007802616212568362","104:0.0011479498715909198;106:0.0008262573224233349;117:0.0012804970472863886","104:68;106:68;117:68","104:0.0010574070390726442;106:0.0008257095194902364;117:0.0014131548829562912","0.005126953125","0.009765625","Yes"
"106","214.4404869002159","315.0427359937119","0.0078125","0.00537109375","0.01025390625","2200","0.000133160860004899","32","0.000133160860004899","0","0.000133160860004899","0.000133160860004899","107:0.0008594904062866615;105:0.0008262573224233349","107:68;105:68","107:0.0009646513406735835;105:0.0008257095194902364","0.0078125","0.010986328125","Yes"
"107","43.23765087121511","55.7461285933896","0.001953125","0.00341796875","0.00048828125","2200","0.00015524900761125588","32","0.00015524900761125588","0","0.00015524900761125588","0.00015524900761125588","106:0.0008594904062866615;108:0.0008353976082199066;97:0.002132634932203642","106:68;108:68;97:68","106:0.0009646513406735835;108:0.000901578754546245;97:0.0009978677768584243","0.001953125","0.000732421875","Yes"
"108","233.36795793810094","285.9291886516738","0.006591796875","0.00439453125","0.0087890625","2200","0.00017452022378742422","32","0.00017452022378742422","0","0.00017452022378742422","0.00017452022378742422","107:0.0008353976082199066;109:0.001352448392754807","107:68;109:68","107:0.000901578754546245;109:0.0011990201207005835","0.006591796875","0.033447265625","Yes"
"109","228.56889137217433","300.4633058394648","0.011962890625","0.001953125","0.02197265625","2200","0.00024817464331108863","32","0.00024817464331108863","0","0.00024817464331108863","0.00024817464331108863","108:0.001352448392754807;110:0.0011145369104046399;118:0.00223308722313309","108:68;110:68;118:68","108:0.0011990201207005835;110:0.0009031675494766134;118:0.0020692467070691223","0.011962890625","0.005859375","Yes"
"110","288.44663956943003","339.68938031545036","0.010009765625","0.005859375","0.01416015625","2200","0.00021967682271316127","32","0.00021967682271316127","0","0.00021967682271316127","0.00021967682271316127","109:0.0011145369104046399;111:0.002062445273957242","109:68;111:68","109:0.0009031675494766134;111:0.0019323702776897766","0.010009765625","0.0087890625","Yes"
"111","217.94481886129577","306.67402925295414","0.004150390625","0.00537109375","0.0029296875","2200","0.00014694483737581963","32","0.00014694483737581963","0","0.00014694483737581963","0.00014694483737581963","112:0.0030803668330159073;110:0.002062445273957242;98:0.0010760686286183097","112:68;110:68;98:68","112:0.0018438635844313656;110:0.0019323702776897766;98:0.0009416286260989781","0.004150390625","0.005859375","Yes"
"112","45.11365768550047","85.89895396155754","0.0126953125","0.025390625","0","2200","0.00029078151398368937","32","0.00029078151398368937","0","0.00029078151398368937","0.00029078151398368937","111:0.0030803668330159073;113:0.0018798847323235057","111:68;113:68","111:0.0018438635844313656;113:0.0017169503193728286","0.0126953125","0.007080078125","Yes"
"113","271.923833215428","297.9683266776118","0.01513671875","0.00634765625","0.02392578125","2200","0.00018451438143176575","32","0.00018451438143176575","0","0.00018451438143176575","0.00018451438143176575","119:0.0010853319536245354;112:0.0018798847323235057;114:0.0017391045625108348","119:68;112:68;114:68","119:0.0012687982016788002;112:0.0017169503193728286;114:0.0017021522079986307","0.01513671875","0.008056640625","Yes"
"114","250.2930335952272","330.55550002342716","0.01416015625","0.025390625","0.0029296875","2200","0.00036692517047328543","32","0.00036692517047328543","0","0.00036692517047328543","0.00036692517047328543","115:0.0030972450417503794;113:0.0017391045625108348","115:68;113:68","115:0.0013892035816845671;113:0.0017021522079986307","0.01416015625","0.00732421875","Yes"
"115","323.1747259414","476.849129716648","0.005859375","0.00830078125","0.00341796875","2200","0.00012769009440013383","32","0.00012769009440013383","0","0.00012769009440013383","0.00012769009440013383","99:0.0009500791351838012;114:0.0030972450417503794","99:68;114:68","99:0.0008812975852585114;114:0.0013892035816845671","0.005859375","0.00439453125","Yes"
"116","296.4575953519475","340.4599870521842","0.011474609375","0.01416015625","0.0087890625","2200","0.00021993082980736048","32","0.00021993082980736048","0","0.00021993082980736048","0.00021993082980736048","101:0.002744942041744136;121:0.0028473514541855205","101:68;121:68","101:0.0030956223999444588;121:0.0020118558854744784","0.011474609375","0.0068359375","Yes"
"117","272.5455466004908","418.4045327714536","0.0048828125","0.0048828125","0.0048828125","2200","0.00022167565491623963","32","0.00022167565491623963","0","0.00022167565491623963","0.00022167565491623963","105:0.0012804970472863886;125:0.0011536017234646812","105:68;125:68","105:0.0014131548829562912;125:0.0012573964643790847","0.0048828125","0.035400390625","Yes"
"118","316.24449534953493","377.9477428243496","0.0048828125","0.0048828125","0.0048828125","2200","0.00007830091679286583","32","0.00007830091679286583","0","0.00007830091679286583","0.00007830091679286583","109:0.00223308722313309;129:0.0008275905409509121","109:68;129:68","109:0.0020692467070691223;129:0.000730154055764598","0.0048828125","0.00341796875","Yes"
"119","270.0003901416545","304.4743977461534","0.00439453125","0.00390625","0.0048828125","2200","0.00012098612509864806","32","0.00012098612509864806","0","0.00012098612509864806","0.00012098612509864806","113:0.0010853319536245354;133:0.0030521462896090368","113:68;133:68","113:0.0012687982016788002;133:0.0016832191963581655","0.00439453125","0.0068359375","Yes"
"120","302.2177116213161","278.481652984766","0.003662109375","0.00341796875","0.00390625","2200","0.0001617105436082679","32","0.0001617105436082679","0","0.0001617105436082679","0.0001617105436082679","121:0.0019522404051447728","121:68","121:0.0015885008914947596","0.003662109375","0.00439453125","Yes"
"121","344.04321026910674","259.22290679466096","0.006103515625","0.00537109375","0.0068359375","2200","0.00012227313232265506","32","0.00012227313232265506","0","0.00012227313232265506","0.00012227313232265506","120:0.0019522404051447728;122:0.0009729324910327797;116:0.0028473514541855205","120:68;122:68;116:68","120:0.0015885008914947596;122:0.0009770546946149261;116:0.0020118558854744784","0.006103515625","0.006591796875","Yes"
"122","297.00602439199497","298.6316431999181","0.004150390625","0.00537109375","0.0029296875","2200","0.000248373573689883","32","0.000248373573689883","0","0.000248373573689883","0.000248373573689883","121:0.0009729324910327797;123:0.0009982380387571488","121:68;123:68","121:0.0009770546946149261;123:0.0010886272420618237","0.004150390625","0.0048828125","Yes"
"123","336.25430173141456","287.4959950044238","0.00146484375","0.0029296875","0","2200","0.00015874853474237398","32","0.00015874853474237398","0","0.00015874853474237398","0.00015874853474237398","136:0.0008255040000883229;124:0.0008073470541120897;122:0.0009982380387571488","136:68;124:68;122:68","136:0.0010215231192176877;124:0.0007990572220838432;122:0.0010886272420618237","0.00146484375","0.001953125","Yes"
"124","283.8584716674049","415.93071302978797","0.01171875","0.0048828125","0.0185546875","2200","0.00008487464624360469","32","0.00008487464624360469","0","0.00008487464624360469","0.00008487464624360469","123:0.0008073470541120897;125:0.0006699601091142982","123:68;125:68","123:0.0007990572220838432;125:0.0007715980985320559","0.01171875","0.0087890625","Yes"
"125","276.81739141641725","363.0684526385176","0.00537109375","0.00390625","0.0068359375","2200","0.00013263585478037068","32","0.00013263585478037068","0","0.00013263585478037068","0.00013263585478037068","117:0.0011536017234646812;124:0.0006699601091142982;126:0.0007147193334723356","117:68;124:68;126:68","117:0.0012573964643790847;124:0.0007715980985320559;126:0.0012850089183817914","0.00537109375","0.005615234375","Yes"
"126","349.37690970007066","385.71697764623997","0.0068359375","0.0048828125","0.0087890625","2200","0.0002127035100258454","32","0.0002127035100258454","0","0.0002127035100258454","0.0002127035100258454","127:0.0009163282163881237;125:0.0007147193334723356","127:68;125:68","127:0.0010431976820663713;125:0.0012850089183817914","0.0068359375","0.004638671875","Yes"
"127","355.5703732806329","422.46917653148023","0.00634765625","0.00634765625","0.00634765625","2200","0.00009357557063492287","32","0.00009357557063492287","0","0.00009357557063492287","0.00009357557063492287","126:0.0009163282163881237;128:0.000867499391964982;137:0.000819444743377612","126:68;128:68;137:68","126:0.0010431976820663713;128:0.001183020849619354;137:0.0010421964578659904","0.00634765625","0.03173828125","Yes"
"128","342.7500249776036","324.9465034497904","0.009033203125","0.0048828125","0.01318359375","2200","0.00021432660754821408","32","0.00021432660754821408","0","0.00021432660754821408","0.00021432660754821408","127:0.000867499391964982;129:0.0011037805005717216","127:68;129:68","127:0.001183020849619354;129:0.0009919738864269667","0.009033203125","0.010498046875","Yes"
"129","225.5469400205264","298.90656552052485","0.0048828125","0.0048828125","0.0048828125","2200","0.00016503919253693856","32","0.00016503919253693856","0","0.00016503919253693856","0.00016503919253693856","130:0.000935887011559916;128:0.0011037805005717216;118:0.0008275905409509121","130:68;128:68;118:68","130:0.000908399595713788;128:0.0009919738864269667;118:0.000730154055764598","0.0048828125","0.005126953125","Yes"
"130","238.96890246319856","254.16015820706173","0.005859375","0.0029296875","0.0087890625","2200","0.0001357123317904002","32","0.0001357123317904002","0","0.0001357123317904002","0.0001357123317904002","129:0.000935887011559916;131:0.0013205873589743622","129:68;131:68","129:0.000908399595713788;131:0.000982332855722523","0.005859375","0.0078125","Yes"
"131","335.9778543597248","359.93207207539444","0.003173828125","0.00244140625","0.00390625","2200","0.00013027911855531185","32","0.00013027911855531185","0","0.00013027911855531185","0.00013027911855531185","138:0.000875560078930887;130:0.0013205873589743622;132:0.0007710572413533456","138:68;130:68;132:68","138:0.0010219498811946115;130:0.000982332855722523;132:0.0009497066959332778","0.003173828125","0.001220703125","Yes"
"132","261.860888467882","461.90352839631356","0.0048828125","0.00341796875","0.00634765625","2200","0.0000854181560358886","32","0.0000854181560358886","0","0.0000854181560358886","0.0000854181560358886","133:0.0027607197536221317;131:0.0007710572413533456","133:68;131:68","133:0.001638634465009503;131:0.0009497066959332778","0.0048828125","0.001220703125","Yes"
"133","356.14774435362693","429.59202675884916","0.007080078125","0.00341796875","0.0107421875","2200","0.00017234262144227025","32","0.00017234262144227025","0","0.00017234262144227025","0.00017234262144227025","132:0.0027607197536221317;134:0.0035962429278829366;119:0.0030521462896090368","132:68;134:68;119:68","132:0.001638634465009503;134:0.0024776176001325423;119:0.0016832191963581655","0.007080078125","0.009033203125","Yes"
"134","268.70100439108694","370.89059636500554","0.004638671875","0.00634765625","0.0029296875","2200","0.00011630711478729855","32","0.00011630711478729855","0","0.00011630711478729855","0.00011630711478729855","133:0.0035962429278829366;135:0.0012196862389789176","133:68;135:68","133:0.0024776176001325423;135:0.0010680653403721818","0.004638671875","0.00341796875","Yes"
"135","268.55766659572464","275.28227298724414","0.007080078125","0.0078125","0.00634765625","2200","0.0000945481513112192","32","0.0000945481513112192","0","0.0000945481513112192","0.0000945481513112192","134:0.0012196862389789176;139:0.0014391766889748359","134:68;139:68","134:0.0010680653403721818;139:0.0008443096113859294","0.007080078125","0.0048828125","Yes"
"136","245.38161820071812","282.565164250188","0.005615234375","0.00732421875","0.00390625","2200","0.00010919182064887315","32","0.00010919182064887315","0","0.00010919182064887315","0.00010919182064887315","123:0.0008255040000883229;143:0.0009706216325589545","123:68;143:68","123:0.0010215231192176877;143:0.0009631672211272424","0.005615234375","0.00537109375","Yes"
"137","318.2013048158725","403.6626876147341","0.010986328125","0.01171875","0.01025390625","2200","0.00016730073882220256","32","0.00016730073882220256","0","0.00016730073882220256","0.00016730073882220256","147:0.001032897874268468;127:0.000819444743377612","147:68;127:68","147:0.0010563665418714951;127:0.0010421964578659904","0.010986328125","0.019287109375","Yes"
"138","315.9500907739174","411.82953193974214","0.005859375","0.00341796875","0.00830078125","2200","0.000230010463672182","32","0.000230010463672182","0","0.000230010463672182","0.000230010463672182","151:0.0010592381687692665;131:0.000875560078930887","151:68;131:68","151:0.0009658728504017;131:0.0010219498811946115","0.005859375","0.0048828125","Yes"
"139","354.1647483460501","420.3530796083738","0.001708984375","0.00341796875","0","2200","0.00012060555611616016","32","0.00012060555611616016","0","0.00012060555611616016","0.00012060555611616016","155:0.0009415907734774409;135:0.0014391766889748359","155:68;135:68","155:0.0008972222787751172;135:0.0008443096113859294","0.001708984375","0.009765625","Yes"
"140","304.04684897134536","420.0069881063125","0.00146484375","0.0029296875","0","2200","0.00014673832017994578","32","0.00014673832017994578","0","0.00014673832017994578","0.00014673832017994578","141:0.0009369744254119627","141:68","141:0.0018857868720808524","0.00146484375","0.00439453125","Yes"
"141","354.5231687201554","420.9196396330094","0.0068359375","0.00732421875","0.00634765625","2200","0.00010718982489211144","32","0.00010718982489211144","0","0.00010718982489211144","0.00010718982489211144","140:0.0009369744254119627;142:0.0012768896494331217","140:68;142:68","140:0.0018857868720808524;142:0.001261779341910657","0.0068359375","0.00390625","Yes"
"142","265.73871347205375","192.66385708247384","0.00732421875","0.00341796875","0.01123046875","2200","0.00016658959964049546","32","0.00016658959964049546","0","0.00016658959964049546","0.00016658959964049546","143:0.0011032745235302066;141:0.0012768896494331217","143:68;141:68","143:0.0008398898187105819;141:0.001261779341910657","0.00732421875","0.024169921875","Yes"
"143","116.03284640564455","159.42259838513075","0.00439453125","0.0087890625","0","2200","0.00017680470846010465","32","0.00017680470846010465","0","0.00017680470846010465","0.00017680470846010465","142:0.0011032745235302066;144:0.0012470844742267229;136:0.0009706216325589545","142:68;144:88;136:68","142:0.0008398898187105819;144:0.001129257794737909;136:0.0009631672211272424","0.00439453125","0.00439453125","Yes"
"144","259.0003048194733","420.13616897387595","0.004638671875","0.00439453125","0.0048828125","2200","0.00011061209255911816","32","0.00011061209255911816","0","0.00011061209255911816","0.00011061209255911816","145:0.0012900886607036532;143:0.0012470844742267229","145:68;143:88","145:0.001026967506481874;143:0.001129257794737909","0.004638671875","0.00244140625","Yes"
"145","351.0184033201421","357.53145032031307","0.040771484375","0.02978515625","0.0517578125","2200","0.00011522588815204133","32","0.00011522588815204133","0","0.00011522588815204133","0.00011522588815204133","144:0.0012900886607036532;146:0.07611690273225921","144:68;146:108","144:0.001026967506481874;146:0.06181983202860336","0.040771484375","0.08203125","Yes"
"146","17.460707494135185","14.09577789113749","0.237548828125","0.20703125","0.26806640625","2200","","32","","0","","","145:0.07611690273225921;147:0.11017993179445651","145:108;147:68","145:0.06181983202860336;147:0.09280898085553335","0.237548828125","0.279052734375","Yes"
"147","275.0611085489524","401.27531345096935","0.004638671875","0.00634765625","0.0029296875","2200","0.0001444228556505002","32","0.0001444228556505002","0","0.0001444228556505002","0.0001444228556505002","148:0.0009895556219171597;137:0.001032897874268468;146:0.11017993179445651","148:68;137:68;146:68","148:0.0011247671094806733;137:0.0010563665418714951;146:0.09280898085553335","0.004638671875","0.021728515625","Yes"
"148","357.793317391153","383.75615419117014","0.00390625","0.0009765625","0.0068359375","2200","0.0001227474879438448","32","0.0001227474879438448","0","0.0001227474879438448","0.0001227474879438448","147:0.0009895556219171597;149:0.0017052617403075232","147:68;149:68","147:0.0011247671094806733;149:0.0011823567964155957","0.00390625","0.005615234375","Yes"
"149","197.89665832247775","260.1685338874484","0.00244140625","0.00390625","0.0009765625","2200","0.0001388608251763217","32","0.0001388608251763217","0","0.0001388608251763217","0.0001388608251763217","150:0.0024212131827138217;148:0.0017052617403075232","150:88;148:68","150:0.002459067681102628;148:0.0011823567964155957","0.00244140625","0.003662109375","Yes"
"150","315.57136914276765","328.94209452693724","0.00634765625","0.0048828125","0.0078125","2200","0.00009616267037936631","32","0.00009616267037936631","0","0.00009616267037936631","0.00009616267037936631","149:0.0024212131827138217;151:0.003194121880044115","149:88;151:68","149:0.002459067681102628;151:0.0027179041282699157","0.00634765625","0.005615234375","Yes"
"151","266.25691193140085","331.6134918153805","0.002197265625","0.0029296875","0.00146484375","2200","0.00009816177950070821","32","0.00009816177950070821","0","0.00009816177950070821","0.00009816177950070821","138:0.0010592381687692665;152:0.0013821570756547275;150:0.003194121880044115","138:68;152:68;150:68","138:0.0009658728504017;152:0.0016311438100705122;150:0.0027179041282699157","0.002197265625","0.00146484375","Yes"
"152","316.3529101784779","444.70724276071326","0.0087890625","0.00341796875","0.01416015625","2200","0.00016586208875818732","32","0.00016586208875818732","0","0.00016586208875818732","0.00016586208875818732","151:0.0013821570756547275;153:0.0014161396084578781","151:68;153:68","151:0.0016311438100705122;153:0.0008853231743061185","0.0087890625","0.00341796875","Yes"
"153","310.8886333331167","405.16585195044513","0.005615234375","0.0048828125","0.00634765625","2200","0.00017637070816654493","32","0.00017637070816654493","0","0.00017637070816654493","0.00017637070816654493","152:0.0014161396084578781;154:0.002600858869747369","152:68;154:96","152:0.0008853231743061185;154:0.0015234408190470672","0.005615234375","0.00634765625","Yes"
"154","325.9934270147557","324.72244231662575","0.007568359375","0.005859375","0.00927734375","2200","0.00030329312759226694","32","0.00030329312759226694","0","0.00030329312759226694","0.00030329312759226694","153:0.002600858869747369;155:0.0022080836894465827","153:96;155:68","153:0.0015234408190470672;155:0.0011051038984680739","0.007568359375","0.0107421875","Yes"
"155","188.05806945431294","211.07326562797022","0.005126953125","0.00537109375","0.0048828125","2200","0.00015807135155421643","32","0.00015807135155421643","0","0.00015807135155421643","0.00015807135155421643","139:0.0009415907734774409;154:0.0022080836894465827","139:68;154:68","139:0.0008972222787751172;154:0.0011051038984680739","0.005126953125","0.006103515625","Yes"
