filename,final_depth,swap_count,runtime
81QBT_500CYC_QSE_8.json,4119,15274,56.34506869316101
81QBT_400CYC_QSE_2.json,3340,11762,51.3908314704895
81QBT_900CYC_QSE_1.json,6862,22930,66.41191625595093
81QBT_300CYC_QSE_2.json,2507,8921,42.76600503921509
81QBT_600CYC_QSE_9.json,5586,18345,62.45774435997009
81QBT_100CYC_QSE_1.json,892,3376,17.93186330795288
81QBT_900CYC_QSE_0.json,7480,25028,82.8968346118927
81QBT_200CYC_QSE_0.json,1754,6564,30.68685483932495
81QBT_200CYC_QSE_5.json,1517,5603,29.573424100875854
81QBT_100CYC_QSE_6.json,928,3729,23.2540340423584
81QBT_500CYC_QSE_3.json,4350,14803,51.671682834625244
81QBT_500CYC_QSE_9.json,4645,15686,56.24924159049988
81QBT_500CYC_QSE_6.json,4013,13250,48.757312536239624
81QBT_700CYC_QSE_7.json,5820,19260,58.46928286552429
81QBT_300CYC_QSE_3.json,2177,7518,29.392886877059937
81QBT_700CYC_QSE_6.json,5140,17005,50.950156450271606
81QBT_600CYC_QSE_8.json,4638,15726,47.82363176345825
81QBT_400CYC_QSE_3.json,3358,12081,54.88705539703369
81QBT_200CYC_QSE_8.json,1680,6244,35.168824195861816
81QBT_500CYC_QSE_1.json,4343,14493,56.06165361404419
81QBT_700CYC_QSE_8.json,5130,17491,54.80451536178589
81QBT_600CYC_QSE_4.json,4560,15783,54.832401275634766
81QBT_500CYC_QSE_7.json,4242,14948,54.98230504989624
81QBT_900CYC_QSE_6.json,7465,24396,70.15905451774597
81QBT_700CYC_QSE_1.json,5081,17402,53.513731956481934
81QBT_300CYC_QSE_7.json,2440,8913,43.382630586624146
81QBT_100CYC_QSE_3.json,970,3772,24.40409541130066
81QBT_300CYC_QSE_4.json,2496,9094,38.201513051986694
81QBT_900CYC_QSE_8.json,8371,26988,77.40370512008667
81QBT_400CYC_QSE_9.json,2968,10680,39.61252474784851
81QBT_800CYC_QSE_2.json,7741,24776,84.28202843666077
81QBT_600CYC_QSE_2.json,4828,15547,48.780296087265015
81QBT_400CYC_QSE_0.json,3596,12404,54.14597177505493
81QBT_200CYC_QSE_6.json,1702,6177,29.35176134109497
81QBT_600CYC_QSE_1.json,4562,15960,53.392301082611084
81QBT_100CYC_QSE_7.json,896,3657,25.76114273071289
81QBT_700CYC_QSE_4.json,6195,20333,67.20961308479309
81QBT_900CYC_QSE_2.json,7003,23174,67.16326522827148
81QBT_900CYC_QSE_9.json,7150,24667,73.09270429611206
81QBT_800CYC_QSE_1.json,6120,19717,59.0367431640625
81QBT_200CYC_QSE_2.json,1450,5492,29.53045415878296
81QBT_500CYC_QSE_5.json,4609,15609,54.72442150115967
81QBT_800CYC_QSE_0.json,6259,21263,73.96113157272339
81QBT_100CYC_QSE_9.json,863,3463,19.827868700027466
81QBT_900CYC_QSE_5.json,8073,26264,83.29104351997375
81QBT_700CYC_QSE_2.json,5961,19929,64.19660091400146
81QBT_900CYC_QSE_3.json,7360,23927,69.9094729423523
81QBT_100CYC_QSE_8.json,778,3126,18.533554553985596
81QBT_800CYC_QSE_3.json,6102,19523,58.45762252807617
81QBT_200CYC_QSE_9.json,1658,6115,32.7203094959259
81QBT_900CYC_QSE_4.json,7208,24402,72.16101622581482
81QBT_300CYC_QSE_1.json,2555,8816,38.272296667099
81QBT_400CYC_QSE_1.json,3287,11288,43.782013177871704
81QBT_300CYC_QSE_6.json,2508,9211,36.92395305633545
81QBT_700CYC_QSE_0.json,6545,20760,74.4552845954895
81QBT_600CYC_QSE_0.json,5459,18356,58.204174518585205
81QBT_400CYC_QSE_5.json,3244,11288,44.90731883049011
81QBT_700CYC_QSE_9.json,6077,20864,71.54091572761536
81QBT_600CYC_QSE_3.json,4892,16259,53.624367237091064
81QBT_600CYC_QSE_6.json,5165,17890,62.64430379867554
81QBT_800CYC_QSE_6.json,6752,21996,62.46444582939148
81QBT_700CYC_QSE_3.json,5636,18052,58.42434597015381
81QBT_400CYC_QSE_4.json,3280,11345,46.57657241821289
81QBT_300CYC_QSE_9.json,2133,8065,38.59501600265503
81QBT_800CYC_QSE_9.json,5725,19267,54.49620866775513
81QBT_300CYC_QSE_0.json,2143,7559,32.17226219177246
81QBT_900CYC_QSE_7.json,6831,22070,64.44641304016113
